date,store,promo,holiday,year,month,day,dayofweek,is_weekend,sales,prediction
2022-09-12,2,0,0,2022,9,12,0,0,205.11,222.954602873353
2022-12-28,5,1,0,2022,12,28,2,0,252.75,255.51713766829198
2023-11-17,10,1,0,2023,11,17,4,0,242.54,269.38486255046155
2023-12-30,3,0,0,2023,12,30,5,1,215.53,218.2503952006664
2022-06-02,10,0,0,2022,6,2,3,0,200.2,214.3700119972782
2022-09-11,4,0,0,2022,9,11,6,1,212.82,193.75211409400072
2022-12-29,1,0,0,2022,12,29,3,0,233.75,221.28622046555392
2022-06-09,4,0,0,2022,6,9,3,0,226.2,212.83870239092357
2022-12-12,1,0,0,2022,12,12,0,0,214.98,227.30597104453045
2022-03-26,2,1,0,2022,3,26,5,1,204.64,217.23854881258012
2023-03-04,7,1,0,2023,3,4,5,1,232.32,236.65496956036804
2022-10-13,5,0,1,2022,10,13,3,0,260.38,259.19817895736924
2022-08-08,9,0,1,2022,8,8,0,0,268.23,263.1677449813142
2023-02-27,10,0,0,2023,2,27,0,0,213.27,232.38797673353838
2022-05-02,9,0,0,2022,5,2,0,0,219.95,218.59901549555798
2023-02-10,5,0,0,2023,2,10,4,0,206.27,223.08555128961598
2023-04-02,6,1,0,2023,4,2,6,1,245.38,235.92869657927804
2023-11-22,9,0,0,2023,11,22,2,0,270.59,241.9393507298737
2023-10-19,3,0,0,2023,10,19,3,0,236.45,236.86592878423107
2023-01-10,3,1,0,2023,1,10,1,0,262.77,258.26279712568066
2022-03-05,2,0,0,2022,3,5,5,1,174.36,186.03508820707066
2023-10-14,10,0,0,2023,10,14,5,1,198.79,216.96586544881575
2023-04-30,4,0,1,2023,4,30,6,1,265.19,244.17694248517364
2022-04-05,1,0,0,2022,4,5,1,0,217.99,213.01515701446624
2023-07-30,6,0,0,2023,7,30,6,1,217.19,209.33182241267787
2022-04-17,6,0,0,2022,4,17,6,1,202.74,186.58490656461072
2023-12-03,4,0,0,2023,12,3,6,1,229.36,216.4990299420606
2022-07-01,4,0,0,2022,7,1,4,0,217.13,212.36764767757268
2022-07-21,9,0,1,2022,7,21,3,0,280.66,255.61246558937273
2023-09-21,9,0,0,2023,9,21,3,0,253.37,236.8617095776135
2022-11-05,5,1,0,2022,11,5,5,1,218.89,230.2884341195022
2022-06-06,9,1,0,2022,6,6,0,0,251.23,251.33800491403963
2023-10-29,9,0,0,2023,10,29,6,1,221.51,214.70406365475355
2022-07-08,9,0,0,2022,7,8,4,0,212.96,213.64373901619547
2023-10-26,4,0,0,2023,10,26,3,0,257.49,237.12114705195563
2022-07-03,10,0,1,2022,7,3,6,1,221.65,232.17450912127242
2023-12-24,4,0,0,2023,12,24,6,1,238.18,216.4990299420606
2023-02-10,3,0,0,2023,2,10,4,0,199.4,222.57511475415959
2023-10-07,8,0,0,2023,10,7,5,1,209.77,216.45542891335936
2022-08-21,7,1,0,2022,8,21,6,1,230.7,224.18570068971894
2023-02-02,3,0,1,2023,2,2,3,0,256.61,264.54384132733685
2023-04-01,4,1,0,2023,4,1,5,1,244.46,237.42484357015928
2022-02-23,4,1,0,2022,2,23,2,0,265.54,239.90663127088192
2022-09-21,8,1,0,2022,9,21,2,0,254.01,251.67620603256364
2022-05-27,4,0,0,2022,5,27,4,0,200.65,209.29659005163558
2022-08-09,2,1,0,2022,8,9,1,0,250.21,250.61595113957446
2022-05-29,5,0,0,2022,5,29,6,1,187.12,187.86521710985835
2023-01-26,2,1,0,2023,1,26,3,0,239.5,253.99441180530266
2023-02-12,4,0,0,2023,2,12,6,1,211.18,201.14374181238236
2022-01-15,4,0,0,2022,1,15,5,1,197.02,183.47446711658995
2023-02-24,1,0,0,2023,2,24,4,0,227.54,222.06467821871047
2022-07-12,2,0,0,2022,7,12,1,0,222.57,217.8769617210928
2023-06-09,2,1,0,2023,6,9,4,0,234.13,259.6654723438187
2023-04-23,1,0,0,2023,4,23,6,1,228.57,203.44914463514579
2023-07-30,3,1,0,2023,7,30,6,1,243.1,239.76962821500638
2022-05-27,10,0,1,2022,5,27,4,0,224.09,250.7900427048371
2023-11-10,8,0,0,2023,11,10,4,0,216.87,237.67096540950297
2023-09-25,8,0,0,2023,9,25,0,0,227.94,242.62624188886548
2023-04-03,8,1,0,2023,4,3,0,0,246.78,266.1520584295358
2023-04-18,2,0,0,2023,4,18,1,0,232.92,231.41070469134866
2023-03-13,4,0,0,2023,3,13,0,0,225.89,232.39219594015594
2023-10-18,8,0,0,2023,10,18,2,0,250.58,240.14860364917695
2023-03-29,10,0,0,2023,3,29,2,0,223.41,229.91033849385713
2023-05-26,3,0,0,2023,5,26,4,0,202.24,227.18170119306887
2022-07-10,5,0,0,2022,7,10,6,1,187.34,190.93627473578817
2023-01-04,6,0,0,2023,1,4,2,0,240.28,225.81840779701452
2023-11-23,3,0,0,2023,11,23,3,0,225.72,238.40145759719599
2022-02-07,6,0,0,2022,2,7,0,0,211.86,213.2267742534823
2023-06-21,7,0,0,2023,6,21,2,0,254.08,233.75127012958546
2023-06-22,3,0,0,2023,6,22,3,0,219.24,230.72381353235687
2023-01-19,6,1,0,2023,1,19,3,0,267.63,255.0152848762009
2023-08-08,10,0,0,2023,8,8,1,0,239.08,239.5945660850266
2022-05-15,5,0,0,2022,5,15,6,1,182.25,187.86521710985835
2023-06-03,2,0,0,2023,6,3,5,1,196.2,208.7820040551378
2022-01-03,4,1,0,2022,1,3,0,0,244.67,242.38426951057045
2023-06-07,4,0,0,2023,6,7,2,0,264.26,232.9856153264045
2022-09-20,2,0,0,2022,9,20,1,0,212.76,220.9480193470299
2022-01-01,4,0,0,2022,1,1,5,1,177.1,183.47446711658995
2022-10-18,7,0,1,2022,10,18,1,0,271.02,263.7217825454791
2022-02-02,8,0,0,2022,2,2,2,0,219.24,209.72404373627796
2022-05-25,9,0,0,2022,5,25,2,0,245.59,214.58584844290453
2022-04-23,6,0,0,2022,4,23,5,1,188.08,188.59149009094108
2023-11-09,5,0,0,2023,11,9,3,0,242.59,238.9118941326451
2022-11-28,7,0,0,2022,11,28,0,0,224.13,227.30175183792016
2023-08-12,2,0,0,2023,8,12,5,1,204.46,211.85306168106763
2023-02-08,3,1,0,2023,2,8,2,0,252.18,257.7917424123152
2022-06-03,4,0,0,2022,6,3,4,0,209.21,210.8321188646005
2022-09-17,4,0,0,2022,9,17,5,1,191.61,195.75869762033108
2023-11-08,3,1,1,2023,11,8,2,0,316.95,311.5736447758827
2022-12-02,2,0,0,2022,12,2,4,0,201.31,219.5348552069554
2022-01-29,9,0,0,2022,1,29,5,1,186.98,184.75055845522002
2023-11-02,10,0,0,2023,11,2,3,0,226.15,240.18798547127517
2023-08-01,6,1,0,2023,8,1,1,0,283.37,269.77715361963055
2023-03-08,4,0,1,2023,3,8,2,0,294.08,268.3411719343494
2022-03-19,1,0,0,2022,3,19,5,1,189.78,185.7798699393461
2023-12-10,4,0,1,2023,12,10,6,1,284.43,256.46117298891477
2023-03-17,7,1,1,2023,3,17,4,0,296.3,296.29712029039365
2023-08-08,2,0,0,2023,8,8,1,0,235.43,237.55281994322286
2022-04-18,9,0,0,2022,4,18,0,0,224.8,217.06348668259307
2022-12-03,10,1,0,2022,12,3,5,1,218.39,233.10005427109718
2022-05-23,2,0,0,2022,5,23,0,0,200.49,216.8124876214788
2022-07-20,6,0,0,2022,7,20,2,0,235.17,216.89125126566796
2022-12-25,8,0,0,2022,12,25,6,1,194.97,199.37957360380824
2022-04-22,9,0,0,2022,4,22,4,0,207.06,209.03715257729345
2023-02-11,10,0,0,2023,2,11,5,1,186.28,204.68163494506734
2022-02-15,5,0,0,2022,2,15,1,0,213.84,210.96497245943465
2023-04-17,5,1,0,2023,4,17,0,0,244.75,265.3864036263549
2022-11-02,8,0,0,2022,11,2,2,0,227.69,223.54380305299128
2023-01-06,4,1,0,2023,1,6,4,0,251.59,252.4982648144287
2023-07-30,10,0,0,2023,7,30,6,1,195.71,210.3526954835761
2023-03-22,4,0,0,2023,3,22,2,0,244.78,228.3790288875025
2022-05-27,8,0,0,2022,5,27,4,0,190.4,210.3174631225338
2023-09-03,5,0,0,2023,9,3,6,1,204.71,212.14766177088313
2023-01-11,1,0,0,2023,1,11,2,0,247.58,224.54231645839172
2023-03-25,3,0,0,2023,3,25,5,1,195.94,204.43063588396035
2022-02-19,7,0,0,2022,2,19,5,1,183.23,185.7756507327358
2022-01-01,10,0,0,2022,1,1,5,1,165.84,185.00577672294457
2023-06-27,9,0,0,2023,6,27,1,0,265.8,236.26829019136494
2023-01-13,6,0,0,2023,1,13,4,0,219.78,221.80524074436835
2022-05-25,3,0,0,2022,5,25,2,0,218.04,213.05453883655719
2023-01-24,2,1,0,2023,1,24,1,0,258.65,258.0075788579561
2022-01-28,6,0,0,2022,1,28,4,0,199.34,203.6649113352105
2023-07-25,5,1,0,2023,7,25,1,0,268.85,267.9864065389411
2023-06-07,10,0,0,2023,6,7,2,0,231.28,234.51692493275914
2022-07-19,9,1,0,2022,7,19,1,0,267.81,250.86695020068146
2022-02-08,5,1,0,2022,2,8,1,0,240.02,242.1684330649441
2023-06-19,3,0,0,2023,6,19,0,0,210.12,236.7435641113334
2023-10-28,10,0,1,2023,10,28,5,1,243.93,256.92800849566265
2023-05-21,9,0,1,2023,5,21,6,1,261.23,246.98856263676862
2022-07-06,4,0,1,2022,7,6,2,0,280.37,256.34295777706575
2022-04-22,10,0,0,2022,4,22,4,0,184.25,209.292370845018
2023-09-05,2,1,0,2023,9,5,1,0,266.58,270.29180936169723
2022-11-17,1,0,0,2022,11,17,3,0,232.62,219.750691652589
2022-06-09,3,0,0,2022,6,9,3,0,211.68,212.583484123199
2022-03-05,6,1,0,2022,3,5,5,1,229.53,218.25942188348563
2022-04-19,10,0,0,2022,4,19,1,0,206.55,215.31212142399454
2023-08-24,3,0,0,2023,8,24,3,0,229.09,233.79487115829397
2022-01-30,4,0,0,2022,1,30,6,1,196.81,181.4678835902596
2022-08-02,3,0,0,2022,8,2,1,0,223.35,219.66770880178956
2022-07-18,9,0,0,2022,7,18,0,0,218.11,221.67007312149508
2022-09-18,1,0,0,2022,9,18,6,1,202.03,192.98645929082704
2023-08-28,9,1,0,2023,8,28,0,0,280.57,272.5493919491346
2023-08-03,3,0,0,2023,8,3,3,0,227.64,233.79487115829397
2023-02-10,7,0,0,2023,2,10,4,0,221.75,223.5959878250651
2022-06-21,2,0,0,2022,6,21,1,0,214.36,216.3414329081279
2022-04-05,6,0,0,2022,4,5,1,0,226.25,214.2912483530963
2023-07-21,3,0,0,2023,7,21,4,0,210.87,230.2527588189987
2023-08-08,6,1,0,2023,8,8,1,0,285.24,269.77715361963055
2023-04-03,3,0,0,2023,4,3,0,0,206.23,233.6725064853963
2023-01-04,3,0,0,2023,1,4,2,0,226.2,225.05275299384084
2022-04-24,3,0,0,2022,4,24,6,1,181.77,185.81925176143704
2022-02-05,7,1,0,2022,2,5,5,1,215.75,216.97911133824527
2023-01-05,7,0,0,2023,1,5,3,0,232.43,224.067042538416
2023-07-20,9,0,0,2023,7,20,3,0,251.26,233.7906519516764
2022-10-02,7,0,0,2022,10,2,6,1,208.0,196.05329771014658
2023-07-13,6,0,0,2023,7,13,3,0,248.73,233.02499714850273
2022-09-05,7,0,0,2022,9,5,0,0,218.06,224.23069421198306
2022-08-13,1,0,0,2022,8,13,5,1,202.11,193.4575140041852
2023-12-25,1,0,0,2023,12,25,0,0,241.97,245.4463004536883
2023-03-14,10,0,0,2023,3,14,1,0,224.44,231.91692202018749
2023-02-16,2,0,0,2023,2,16,3,0,218.19,224.3264800127581
2023-02-24,8,0,0,2023,2,24,4,0,214.93,223.85120609278965
2023-10-17,8,0,0,2023,10,17,1,0,243.52,242.1551871755073
2023-03-21,8,1,0,2023,3,21,1,0,265.97,262.60994609024056
2022-12-18,10,0,0,2022,12,18,6,1,190.91,199.89001013925736
2023-07-27,4,0,1,2023,7,27,3,0,283.58,272.4767036599005
2022-04-27,2,1,0,2022,4,27,2,0,251.46,242.4672523613699
2023-10-02,6,1,0,2023,10,2,0,0,264.4,274.85479477189074
2023-03-27,8,0,0,2023,3,27,0,0,207.28,233.41306901105418
2023-10-25,7,0,0,2023,10,25,2,0,260.81,239.8933853814524
2022-10-05,9,0,0,2022,10,5,2,0,247.41,222.26349250775093
2022-12-28,4,0,0,2022,12,28,2,0,245.58,224.05845879505796
2023-09-08,8,0,0,2023,9,8,4,0,204.97,234.59990778356587
2022-01-09,5,0,0,2022,1,9,6,1,172.5,181.72310185798415
2022-04-28,1,0,0,2022,4,28,3,0,225.21,209.0019899618128
2023-10-08,1,0,0,2023,10,8,6,1,208.1,212.6623175129498
2022-05-07,9,0,0,2022,5,7,5,1,206.14,190.89267370708694
2022-01-04,1,1,0,2022,1,4,1,0,249.58,239.6120311810737
2023-06-05,6,0,1,2023,6,5,0,0,274.23,277.47136196136125
2022-01-12,9,1,0,2022,1,12,2,0,271.32,239.64719379654707
2023-04-13,1,1,0,2023,4,13,3,0,264.34,258.3457799764801
2022-01-06,1,0,0,2022,1,6,3,0,221.79,204.39540352291078
2022-08-21,8,0,0,2022,8,21,6,1,181.7,193.23745835193404
2022-07-09,2,1,0,2022,7,9,5,1,207.25,223.38066406445432
2023-02-10,4,0,0,2023,2,10,4,0,230.01,222.83033302188414
2023-11-06,6,0,0,2023,11,6,0,0,245.48,245.18686297935346
2022-11-30,2,1,0,2022,11,30,2,0,256.36,253.21595405214612
2023-02-05,4,0,0,2023,2,5,6,1,226.14,201.14374181238236
2022-08-31,1,0,1,2022,8,31,2,0,280.89,257.112831786857
2023-05-30,9,0,1,2023,5,30,1,0,300.07,274.69490442524693
2023-03-07,2,0,1,2023,3,7,1,0,270.39,269.83731892523065
2023-11-12,4,0,0,2023,11,12,6,1,227.19,214.96350112909568
2022-03-27,6,0,1,2022,3,27,6,1,244.87,225.0115207984927
2022-04-13,10,1,0,2022,4,13,2,0,243.5,244.50899850317364
2022-07-27,4,0,0,2022,7,27,2,0,237.79,216.38081473021884
2023-08-21,5,0,1,2023,8,21,0,0,257.95,280.2872013195738
2023-05-17,5,0,0,2023,5,17,2,0,236.18,231.70530478116416
2023-01-09,4,0,0,2023,1,9,0,0,225.11,229.32113831421884
2023-05-28,8,0,0,2023,5,28,6,1,209.47,206.77120132218988
2022-05-26,3,0,0,2022,5,26,3,0,211.22,211.0479553102341
2023-07-14,10,0,0,2023,7,14,4,0,220.25,232.03928669307788
2022-05-15,4,0,0,2022,5,15,6,1,204.09,187.6099988421338
2023-06-04,4,0,0,2023,6,4,6,1,225.44,207.28585706425656
2023-07-27,9,0,1,2023,7,27,3,0,292.95,273.7527949985306
2023-08-06,2,0,0,2023,8,6,6,1,206.18,209.84647815473727
2023-06-13,5,1,0,2023,6,13,1,0,269.3,266.4508777259689
2022-06-12,6,1,1,2022,6,12,6,1,262.34,260.82156784291146
2022-09-03,9,0,0,2022,9,3,5,1,208.97,197.03478895896114
2022-08-02,10,0,0,2022,8,2,1,0,201.49,221.45423667586874
2022-06-22,4,0,0,2022,6,22,2,0,226.69,214.84528591724666
2023-05-31,3,0,0,2023,5,31,2,0,241.29,231.19486824571504
2023-08-18,5,0,0,2023,8,18,4,0,222.82,232.29872416742
2022-10-29,3,0,0,2022,10,29,5,1,179.85,197.03900816557143
2022-10-19,8,0,0,2022,10,19,2,0,231.98,222.0082742400191
2023-07-04,4,0,0,2023,7,4,1,0,248.47,236.52772766570706
2023-06-12,8,0,1,2023,6,12,0,0,257.02,277.98179849681037
2022-08-11,10,1,0,2022,8,11,3,0,239.94,248.64453022872476
2022-10-10,4,0,0,2022,10,10,0,0,216.11,225.0005682217743
2022-12-24,6,0,0,2022,12,24,5,1,207.7,200.87572059468948
2022-12-05,7,0,0,2022,12,5,0,0,225.68,228.83728065088508
2022-12-04,9,0,0,2022,12,4,6,1,212.46,199.6347918715328
2022-02-03,3,1,0,2022,2,3,3,0,223.63,237.64482947683427
2023-07-11,6,0,0,2023,7,11,1,0,246.8,237.03816420115618
2023-11-30,3,1,0,2023,11,30,3,0,258.04,269.60491820270545
2023-03-16,2,0,0,2023,3,16,3,0,222.95,225.8620088257303
2022-01-21,10,0,0,2022,1,21,4,0,178.16,204.685784406116
2022-08-21,1,0,0,2022,8,21,6,1,197.67,191.45093047785485
2022-03-08,1,0,0,2022,3,8,1,0,228.92,211.47962820149405
2022-05-24,3,0,0,2022,5,24,1,0,205.96,215.06112236288755
2022-11-25,9,0,0,2022,11,25,4,0,227.49,219.78585426806967
2022-12-30,5,1,1,2022,12,30,4,0,274.06,291.4661136624927
2023-11-08,5,0,0,2023,11,8,2,0,247.14,240.9184776589682
2022-09-10,7,0,0,2022,9,10,5,1,199.34,196.52435242351203
2022-05-06,1,0,0,2022,5,6,4,0,197.59,208.53093524845463
2023-01-25,9,0,0,2023,1,25,2,0,264.0,226.58406260019547
2022-08-29,8,0,0,2022,8,29,0,0,213.05,222.9503836667427
2023-07-21,2,0,0,2023,7,21,4,0,203.38,229.99754055127414
2023-06-01,3,0,0,2023,6,1,3,0,229.59,230.72381353235687
2022-01-22,10,0,0,2022,1,22,5,1,182.01,185.00577672294457
2022-01-17,10,1,0,2022,1,17,0,0,213.03,243.91557911692507
2023-09-08,3,0,0,2023,9,8,4,0,208.98,233.3238164449358
2022-07-20,7,0,0,2022,7,20,2,0,227.63,217.14646953339252
2023-10-03,8,0,0,2023,10,3,1,0,253.82,242.1551871755073
2022-11-16,10,0,0,2022,11,16,2,0,220.53,224.0542395884404
2022-06-16,5,1,0,2022,6,16,3,0,238.12,244.2973812641576
2023-09-10,10,0,0,2023,9,10,6,1,208.42,213.4237531095132
2023-03-02,5,0,0,2023,3,2,3,0,219.77,226.62766362890397
2023-11-10,9,0,0,2023,11,10,4,0,227.81,237.92618367722753
2022-01-31,9,0,0,2022,1,31,0,0,214.51,212.45690024369105
2023-08-31,4,0,0,2023,8,31,3,0,254.83,234.05008942601853
2022-07-08,2,1,0,2022,7,8,4,0,222.27,243.06067174762575
2022-07-06,3,0,0,2022,7,6,2,0,221.9,216.125596462487
2022-01-13,8,0,0,2022,1,13,3,0,211.93,206.18193139698997
2022-01-17,8,0,0,2022,1,17,0,0,197.56,212.2016819759665
2023-08-22,7,0,0,2023,8,22,1,0,248.27,238.82891128184565
2022-11-18,8,1,1,2022,11,18,4,0,280.05,290.6962396527015
2022-08-30,7,0,0,2022,8,30,1,0,238.53,220.6885818726878
2022-12-31,1,0,0,2022,12,31,5,1,201.66,199.59962925605942
2023-01-03,5,0,0,2023,1,3,1,0,227.05,227.56977305562032
2023-10-28,3,0,1,2023,10,28,5,1,245.13,255.14148062158347
2023-04-19,6,0,0,2023,4,19,2,0,249.4,230.4249942359238
2022-07-09,7,0,0,2022,7,9,5,1,193.0,193.45329479757493
2023-06-10,1,0,0,2023,6,10,5,1,203.58,208.52678578740597
2023-03-18,7,0,0,2023,3,18,5,1,205.74,205.45150895485858
2022-02-25,1,0,0,2022,2,25,4,0,194.84,203.9243488095526
2023-10-01,1,0,0,2023,10,1,6,1,214.76,212.6623175129498
2022-10-30,1,0,0,2022,10,30,6,1,207.48,194.52198810379195
2023-07-31,4,0,1,2023,7,31,0,0,278.24,278.49645423887705
2023-12-03,8,0,0,2023,12,3,6,1,208.62,217.5199030129661
2023-07-01,2,0,0,2023,7,1,5,1,196.87,210.31753286810272
2022-09-21,10,0,1,2022,9,21,2,0,259.15,260.9453250093575
2022-12-07,7,0,0,2022,12,7,2,0,245.3,224.82411359823163
2023-08-19,3,0,0,2023,8,19,5,1,201.88,212.10827994879946
2022-09-24,8,0,0,2022,9,24,5,1,193.84,196.7795706912366
2022-02-05,8,1,0,2022,2,5,5,1,201.24,217.23432960596983
2022-02-22,7,0,0,2022,2,22,1,0,224.21,211.47540899488376
2023-12-26,5,0,0,2023,12,26,1,0,244.04,244.46058999827073
2023-05-09,6,1,0,2023,5,9,1,0,289.83,265.17056718072854
2023-11-20,4,0,0,2023,11,20,0,0,251.76,244.67642644389707
2023-07-07,6,0,0,2023,7,7,4,0,224.42,231.01841362217965
2022-03-07,8,0,1,2022,3,7,0,0,231.33,255.2348826487505
2022-04-07,4,0,0,2022,4,7,3,0,221.11,209.76764476498647
2022-03-13,4,0,0,2022,3,13,6,1,200.67,184.5389412161967
2022-05-11,8,0,0,2022,5,11,2,0,225.34,214.33063017517998
2023-10-16,9,0,0,2023,10,16,0,0,253.05,244.41698896956223
2022-04-17,4,1,0,2022,4,17,6,1,230.34,217.27793063467107
2022-04-03,9,0,0,2022,4,3,6,1,208.5,187.35056136779167
2022-10-21,3,1,0,2022,10,21,4,0,229.97,247.9224764542596
2022-03-29,8,1,0,2022,3,29,1,0,245.0,244.4696166810827
2023-05-24,3,0,1,2023,5,24,2,0,274.64,271.15701129256195
2023-05-16,9,1,0,2023,5,16,1,0,285.91,265.9362219839022
2022-07-17,5,1,0,2022,7,17,6,1,230.4,222.13973534129764
2022-07-23,4,0,0,2022,7,23,5,1,198.69,192.68763999439398
2023-06-08,1,0,0,2023,6,8,3,0,235.98,230.21337699690775
2023-02-19,8,0,0,2023,2,19,6,1,207.82,202.16461488328787
2022-09-08,6,0,0,2022,9,8,3,0,226.15,217.95572536528198
2022-08-16,10,1,0,2022,8,16,1,0,253.4,252.6576972813782
2022-11-16,7,0,0,2022,11,16,2,0,236.76,223.28858478526672
2023-04-21,8,0,0,2023,4,21,4,0,212.0,226.92226371872675
2023-08-24,9,0,0,2023,8,24,3,0,251.25,235.3261807646486
2022-07-22,5,0,1,2022,7,22,4,0,233.36,252.58500899214414
2023-05-22,6,0,0,2023,5,22,0,0,228.08,235.97369010154216
2023-05-25,3,1,0,2023,5,25,3,0,251.38,260.3917453249014
2023-11-03,1,0,0,2023,11,3,4,0,228.13,235.88443753542379
2023-06-23,6,0,0,2023,6,23,4,0,221.7,229.48288480920746
2023-10-29,1,0,0,2023,10,29,6,1,230.15,212.6623175129498
2023-04-25,9,0,0,2023,4,25,1,0,251.64,233.19723256542784
2023-03-04,3,1,0,2023,3,4,5,1,210.16,235.6340964894698
2022-12-13,5,0,0,2022,12,13,1,0,227.95,226.32026058911288
2022-10-08,1,1,0,2022,10,8,5,1,232.78,227.73203223563178
2022-09-17,3,0,0,2022,9,17,5,1,179.79,195.50347935260652
2022-01-28,5,0,0,2022,1,28,4,0,183.52,203.40969306748593
2022-03-17,7,0,0,2022,3,17,3,0,220.36,208.99777075519523
2022-06-19,2,0,0,2022,6,19,6,1,188.63,188.6350911196496
2022-07-11,9,0,0,2022,7,11,0,0,227.82,221.67007312149508
2023-05-15,10,0,0,2023,5,15,0,0,210.55,236.99456317244767
2022-09-08,9,0,0,2022,9,8,3,0,236.06,218.72138016845565
2023-07-09,9,0,1,2023,7,9,6,1,271.17,250.05962026270572
2022-01-31,2,0,0,2022,1,31,0,0,183.86,210.67037236961187
2023-02-19,9,0,0,2023,2,19,6,1,220.0,202.41983315101243
2023-03-23,3,0,0,2023,3,23,3,0,211.93,226.11722709345486
2023-01-28,6,1,1,2023,1,28,5,1,278.82,273.29083671356057
2022-06-23,6,0,0,2022,6,23,3,0,228.16,213.3491389263727
2023-05-04,6,0,0,2023,5,4,3,0,235.42,229.95393952256563
2022-06-18,6,0,0,2022,6,18,5,1,189.17,191.66254771687818
2023-03-06,9,0,0,2023,3,6,0,0,231.82,233.668287278786
2023-10-13,6,1,0,2023,10,13,4,0,254.93,266.8284606665911
2023-04-05,8,0,0,2023,4,5,2,0,231.85,230.93543077137292
2022-12-23,9,0,1,2022,12,23,4,0,263.36,261.28352612788876
2023-02-08,4,0,1,2023,2,8,2,0,288.33,266.8056431213845
2023-05-30,6,0,0,2023,5,30,1,0,252.71,233.96710657521908
2022-04-22,5,0,0,2022,4,22,4,0,195.03,208.01627950638795
2022-05-12,9,0,0,2022,5,12,3,0,231.65,212.57926491658145
2023-10-22,5,0,0,2023,10,22,6,1,220.99,213.68319058385532
2023-10-05,4,0,0,2023,10,5,3,0,248.58,237.12114705195563
2022-12-06,8,1,0,2022,12,6,1,0,256.65,258.289375997796
2023-07-07,5,0,0,2023,7,7,4,0,215.79,230.7631953544551
2023-05-03,9,0,0,2023,5,3,2,0,255.29,232.7261778520624
2022-05-18,1,0,0,2022,5,18,2,0,235.38,212.5441023011008
2023-05-28,7,0,1,2023,5,28,6,1,261.75,246.47812610131223
2023-12-22,3,0,0,2023,12,22,4,0,214.68,237.9304028838451
2023-10-31,3,0,0,2023,10,31,1,0,242.76,240.87909583688452
2022-09-15,5,0,0,2022,9,15,3,0,207.46,217.70050709755742
2023-04-20,7,0,0,2023,4,20,3,0,235.33,228.67362897732528
2022-09-15,7,1,0,2022,9,15,3,0,263.58,249.414404238516
2022-01-06,8,1,1,2022,1,6,3,0,274.78,277.34753504934633
2023-06-09,9,1,0,2023,6,9,4,0,268.8,261.4520002178979
2023-09-04,6,0,0,2023,9,4,0,0,245.87,242.11580535341636
2023-11-26,6,0,0,2023,11,26,6,1,226.61,215.4739376645448
2023-08-25,2,0,0,2023,8,25,4,0,218.85,231.53306936424633
2023-07-12,3,0,0,2023,7,12,2,0,233.78,234.26592587164487
2022-06-12,7,0,1,2022,6,12,6,1,233.16,229.87332550512656
2022-10-20,4,0,0,2022,10,20,3,0,242.41,218.98081764279777
2023-09-21,2,0,0,2023,9,21,3,0,224.87,235.07518170353433
2023-02-06,9,0,0,2023,2,6,0,0,238.85,232.13275846581382
2023-08-23,2,0,0,2023,8,23,2,0,243.27,235.5462364168925
2023-09-11,10,0,0,2023,9,11,0,0,213.51,243.1366784243146
2023-11-22,3,0,0,2023,11,22,2,0,237.58,240.40804112351907
2022-05-31,7,0,0,2022,5,31,1,0,230.22,216.08199543378578
2023-10-25,3,1,0,2023,10,25,2,0,270.43,270.0759729160636
2022-10-21,7,0,0,2022,10,21,4,0,208.13,217.73988891964837
2022-11-28,6,0,0,2022,11,28,0,0,227.73,227.0465335701956
2023-06-07,2,0,0,2023,6,7,2,0,236.85,232.4751787909554
2022-12-25,5,1,0,2022,12,25,6,1,224.3,229.81737940614403
2023-03-31,5,0,0,2023,3,31,4,0,211.2,224.6210801025809
2023-09-17,4,0,0,2023,9,17,6,1,226.7,211.89244350315857
2022-12-06,7,0,0,2022,12,6,1,0,237.94,226.830697124562
2023-01-24,3,0,0,2023,1,24,1,0,224.2,227.0593365201712
2023-04-24,7,1,0,2023,4,24,0,0,266.8,265.89684016181127
2022-04-28,5,0,0,2022,4,28,3,0,214.77,210.02286303271103
2023-01-24,1,0,0,2023,1,24,1,0,237.12,226.54889998472208
2022-08-24,1,0,0,2022,8,24,2,0,226.09,217.15068874001008
2022-12-14,2,0,0,2022,12,14,2,0,226.16,223.54802225960157
2023-06-09,3,0,0,2023,6,9,4,0,205.62,228.7172300060338
2023-12-15,6,0,0,2023,12,15,4,0,221.29,238.69605768701877
2022-11-09,6,0,0,2022,11,9,2,0,243.04,223.03336651754216
2022-02-10,2,0,0,2022,2,10,3,0,196.96,206.18615060360025
2023-12-07,3,1,0,2023,12,7,3,0,270.65,271.14044701567764
2022-06-03,7,0,0,2022,6,3,4,0,192.33,211.59777366778144
2023-11-05,1,0,0,2023,11,5,6,1,215.94,214.197846325922
2022-09-07,1,0,0,2022,9,7,2,0,230.61,218.686217552975
2023-04-03,9,0,0,2023,4,3,0,0,242.19,235.20381609175092
2022-04-25,3,0,0,2022,4,25,0,0,196.82,215.53217707623844
2023-02-03,9,0,0,2023,2,3,4,0,229.77,224.1064243605142
2023-05-15,5,0,0,2023,5,15,0,0,217.17,235.7184718338176
2023-09-14,3,0,0,2023,9,14,3,0,230.7,235.33039997125888
2022-12-30,3,1,0,2022,12,30,4,0,228.5,250.9935340801967
2022-06-30,10,0,0,2022,6,30,3,0,209.25,214.3700119972782
